yearID,name,wins_over_losses,runs_over_league_avg,BA,SLG,OBP,OPS
1968,St. Louis Cardinals,1.4923,1.0496,0.2487,0.3462,0.296514565,0.642675327
1968,Washington Senators,0.6771,0.9434,0.2237,0.3359,0.283908439,0.619834364
1969,Atlanta Braves,1.3478,1.0463,0.2584,0.3797,0.318923465,0.698593794
1969,Baltimore Orioles,2.0566,1.1796,0.2655,0.4136,0.341189857,0.754745493
1969,Boston Red Sox,1.16,1.125,0.2514,0.415,0.331436931,0.74643511
1969,California Angels,0.7802,0.7995,0.2297,0.3187,0.297839506,0.616500153
1969,Chicago White Sox,0.7234,0.9464,0.247,0.3571,0.316227924,0.673292144
1969,Chicago Cubs,1.3143,1.0902,0.2532,0.3835,0.321727706,0.705272009
1969,Cincinnati Reds,1.2192,1.2083,0.2765,0.4223,0.332678454,0.754936174
1969,Cleveland Indians,0.6263,0.8676,0.2371,0.3448,0.306271186,0.651098772
1969,Detroit Tigers,1.25,1.0615,0.2419,0.3874,0.314670211,0.702098992
1969,Houston Astros,1,1.0236,0.2401,0.3523,0.327931206,0.680212432
1969,Kansas City Royals,0.7419,0.8873,0.24,0.3383,0.306316845,0.64465445
1969,Los Angeles Dodgers,1.1039,0.9767,0.254,0.3588,0.313996011,0.672817413
1969,Minnesota Twins,1.4923,1.1962,0.2677,0.4085,0.337635437,0.746125836
1969,Montreal Expos,0.4727,0.8813,0.2399,0.3586,0.307498319,0.666051557
1969,New York Yankees,0.9877,0.851,0.2349,0.3442,0.308530564,0.652728001
1969,New York Mets,1.6129,0.957,0.2416,0.3508,0.308700034,0.659538434
1969,Oakland Athletics,1.1892,1.1205,0.2494,0.3758,0.32370406,0.699550159
1969,Philadelphia Phillies,0.6364,0.9767,0.2411,0.372,0.311062615,0.683104035
1969,Pittsburgh Pirates,1.1892,1.0978,0.2768,0.3978,0.330756579,0.728552526
1969,San Diego Padres,0.4727,0.7086,0.2246,0.3293,0.281314879,0.61060366
1969,Seattle Pilots,0.6531,0.9676,0.2344,0.3461,0.313344316,0.659413382
1969,San Francisco Giants,1.25,1.0796,0.2421,0.361,0.329183508,0.690162682
1969,St. Louis Cardinals,1.16,0.9009,0.2534,0.3593,0.315615168,0.67489985
1969,Washington Senators,1.1316,1.0509,0.2506,0.3782,0.328286984,0.706476813
1970,Atlanta Braves,0.8837,1.0464,0.2696,0.4035,0.332399473,0.735933551
1970,Baltimore Orioles,2,1.1261,0.2568,0.4011,0.341903545,0.7429856
1970,Boston Red Sox,1.16,1.1175,0.262,0.4276,0.333496492,0.761138768
1970,California Angels,1.1316,0.8972,0.2514,0.3633,0.307409266,0.670749829
1970,Chicago White Sox,0.5283,0.9,0.2528,0.3618,0.312301786,0.674108097
1970,Chicago Cubs,1.0769,1.146,0.2593,0.4147,0.33306002,0.747738584
1970,Cincinnati Reds,1.7,1.1019,0.2704,0.4357,0.335961886,0.771701958
1970,Cleveland Indians,0.8837,0.9227,0.2486,0.3936,0.311934294,0.705490947
1970,Detroit Tigers,0.9518,0.9469,0.2384,0.3736,0.321233217,0.694861634
1970,Houston Astros,0.9518,1.0578,0.2594,0.3906,0.33117304,0.721736369
1970,Kansas City Royals,0.6701,0.8687,0.2437,0.3482,0.308293169,0.656466892
1970,Los Angeles Dodgers,1.1757,1.0649,0.2702,0.3823,0.3344721,0.716741097
1970,Minnesota Twins,1.5313,1.0578,0.2623,0.4029,0.324030749,0.726912383
1970,Milwaukee Brewers,0.6701,0.8716,0.2419,0.3583,0.316853182,0.675147899
1970,Montreal Expos,0.8202,0.9768,0.2373,0.3646,0.320098847,0.684726457
1970,New York Yankees,1.3478,0.9668,0.2515,0.3649,0.323848684,0.688743075
1970,New York Mets,1.0506,0.9882,0.2495,0.3698,0.333278929,0.703111741
1970,Oakland Athletics,1.2192,0.964,0.2489,0.3919,0.322483221,0.714410304
1970,Philadelphia Phillies,0.8295,0.8445,0.2381,0.3559,0.304267782,0.660206198
1970,Pittsburgh Pirates,1.2192,1.0365,0.27,0.4057,0.323302088,0.729014346
1970,San Diego Padres,0.6364,0.9682,0.2463,0.3912,0.309142476,0.700296462
1970,San Francisco Giants,1.1316,1.1815,0.2617,0.4091,0.347074679,0.756181885
1970,St. Louis Cardinals,0.8837,1.0578,0.2631,0.379,0.330137424,0.709114397
1970,Washington Senators,0.7609,0.89,0.2385,0.3582,0.317801477,0.676043235
1971,Atlanta Braves,1.025,1.0238,0.2572,0.3848,0.310867033,0.695620396
1971,Baltimore Orioles,1.7719,1.1815,0.2606,0.3985,0.34376569,0.742219395
1971,Boston Red Sox,1.1039,1.1002,0.2518,0.3971,0.321182597,0.718331273
1971,California Angels,0.8837,0.8136,0.2313,0.329,0.288409704,0.617436091
1971,Chicago White Sox,0.9518,0.9824,0.2501,0.3725,0.320995962,0.693534051
1971,Chicago Cubs,1.0506,1.0143,0.2576,0.3779,0.323218776,0.701115061
1971,Cincinnati Reds,0.9518,0.9331,0.2412,0.3655,0.298017772,0.663551573
1971,Cleveland Indians,0.5882,0.8646,0.2383,0.3421,0.298281092,0.640333405
1971,Detroit Tigers,1.2817,1.1162,0.2543,0.4046,0.320920225,0.725500377
1971,Houston Astros,0.9518,0.9315,0.2402,0.3398,0.301005025,0.640771958
1971,Kansas City Royals,1.1184,0.9601,0.2499,0.3528,0.313396716,0.666182362
1971,Los Angeles Dodgers,1.2192,1.0557,0.266,0.3699,0.325681969,0.695589627
1971,Minnesota Twins,0.8605,1.0413,0.2597,0.3718,0.323658454,0.69547227
1971,Milwaukee Brewers,0.75,0.8503,0.2291,0.329,0.302199721,0.631225757
1971,Montreal Expos,0.7889,0.9904,0.2459,0.3432,0.315583532,0.65878878
1971,New York Yankees,1.025,1.0318,0.2544,0.3601,0.326659993,0.686719109
1971,New York Mets,1.0506,0.9362,0.2492,0.3506,0.317397078,0.667953952
1971,Oakland Athletics,1.6833,1.1002,0.2517,0.3837,0.318919814,0.702611113
1971,Philadelphia Phillies,0.7053,0.8885,0.2328,0.3498,0.296173596,0.645938854
1971,Pittsburgh Pirates,1.4923,1.2547,0.2741,0.4163,0.32948071,0.745765517
1971,San Diego Padres,0.61,0.7738,0.2329,0.3325,0.290833908,0.623297568
1971,San Francisco Giants,1.25,1.1241,0.2468,0.378,0.32739166,0.705344415
1971,St. Louis Cardinals,1.25,1.1767,0.2749,0.385,0.338859093,0.72388583
1971,Washington Senators,0.6563,0.855,0.2304,0.3263,0.305882353,0.632158345
1972,Atlanta Braves,0.8333,1.0997,0.2582,0.3818,0.32616179,0.707935189
1972,Baltimore Orioles,1.0811,0.9088,0.2293,0.3389,0.299909666,0.638811813
1972,Boston Red Sox,1.2143,1.1207,0.2475,0.376,0.316055846,0.692015907
1972,California Angels,0.9375,0.795,0.2418,0.3303,0.290965055,0.621265151
1972,Chicago White Sox,1.2985,0.9911,0.2377,0.3459,0.307293529,0.653152273
1972,Chicago Cubs,1.2143,1.1995,0.2565,0.3871,0.328802478,0.715880808
1972,Cincinnati Reds,1.6102,1.238,0.2513,0.3799,0.328886609,0.708775943
1972,Cleveland Indians,0.8571,0.8265,0.2343,0.3296,0.291451928,0.621008294
1972,Detroit Tigers,1.2286,0.9771,0.2365,0.356,0.302579721,0.658531868
1972,Houston Astros,1.2174,1.2397,0.258,0.393,0.325159731,0.718172831
1972,Kansas City Royals,0.9744,1.0156,0.2549,0.3528,0.324679881,0.677495828
1972,Los Angeles Dodgers,1.2143,1.0226,0.256,0.3603,0.318086957,0.678428512
1972,Minnesota Twins,1,0.9403,0.244,0.3439,0.307247899,0.651153134
1972,Milwaukee Brewers,0.7143,0.8633,0.235,0.3277,0.299499643,0.627173335
1972,Montreal Expos,0.814,0.8983,0.2337,0.3254,0.298223801,0.623669883
1972,New York Yankees,1.0395,0.9753,0.2492,0.3572,0.314366496,0.671564638
1972,New York Mets,1.137,0.9246,0.2247,0.3322,0.304507338,0.636737133
1972,Oakland Athletics,1.5,1.0576,0.24,0.366,0.302136677,0.668098215
1972,Philadelphia Phillies,0.6082,0.8808,0.2363,0.3441,0.301133391,0.645264488
1972,Pittsburgh Pirates,1.6271,1.21,0.2741,0.3971,0.3238887,0.72097431
1972,San Diego Padres,0.6105,0.8545,0.2265,0.3321,0.282562278,0.614616757
1972,San Francisco Giants,0.8023,1.1592,0.2442,0.384,0.307598253,0.691583
1972,St. Louis Cardinals,0.9259,0.9946,0.2597,0.3551,0.315807739,0.670858433
1972,Texas Rangers,0.54,0.8072,0.2171,0.2903,0.288322487,0.578638653
1973,Atlanta Braves,0.8941,1.171,0.2658,0.4266,0.337393813,0.76396103
1973,Baltimore Orioles,1.4923,1.105,0.2662,0.3894,0.343088116,0.732468646
1973,Boston Red Sox,1.2192,1.0816,0.267,0.4005,0.336888743,0.737396633
1973,California Angels,0.9518,0.9218,0.2534,0.3479,0.316594613,0.664460189
1973,Chicago White Sox,0.9059,0.9555,0.2557,0.3721,0.322188955,0.694243749
1973,Chicago Cubs,0.9167,0.8999,0.2465,0.3573,0.319467834,0.67673056
1973,Cincinnati Reds,1.5714,1.086,0.254,0.3831,0.331542969,0.714649236
1973,Cleveland Indians,0.7802,0.9966,0.2555,0.3873,0.313376216,0.700715271
1973,Detroit Tigers,1.1039,0.9409,0.2542,0.39,0.317267741,0.707245954
1973,Houston Astros,1.025,0.998,0.2514,0.3758,0.309948342,0.685761791
1973,Kansas City Royals,1.1892,1.1065,0.2614,0.3814,0.338751625,0.720196795
1973,Los Angeles Dodgers,1.4394,0.9893,0.2628,0.3712,0.322897886,0.69406134
1973,Minnesota Twins,1,1.0816,0.2704,0.3927,0.340511008,0.733222119
1973,Milwaukee Brewers,0.8409,1.0376,0.2532,0.3878,0.322220397,0.710023509
1973,Montreal Expos,0.9518,0.979,0.2505,0.3643,0.336411609,0.700725261
1973,New York Yankees,0.9756,0.9394,0.2613,0.3776,0.321685337,0.69932554
1973,New York Mets,1.038,0.8911,0.2465,0.3383,0.314323829,0.652604935
1973,Oakland Athletics,1.3824,1.1109,0.2599,0.3893,0.332022288,0.721344968
1973,Philadelphia Phillies,0.7802,0.9409,0.249,0.3713,0.308369313,0.679627877
1973,Pittsburgh Pirates,0.9756,1.0318,0.2612,0.4051,0.314072848,0.719208368
1973,San Diego Padres,0.5882,0.8031,0.2437,0.3511,0.295493342,0.646602009
1973,San Francisco Giants,1.1892,1.083,0.2622,0.4065,0.333278929,0.739816765
1973,St. Louis Cardinals,1,0.9424,0.2589,0.3565,0.324346813,0.680863789
1973,Texas Rangers,0.5429,0.9072,0.2546,0.3608,0.31714238,0.677929552
1974,Atlanta Braves,1.1892,0.9887,0.2485,0.3635,0.318807339,0.682262968
1974,Baltimore Orioles,1.2817,0.9857,0.2562,0.3696,0.31882859,0.688476286
1974,Boston Red Sox,1.0769,1.041,0.2635,0.3772,0.332564272,0.709723755
1974,California Angels,0.7234,0.9243,0.254,0.3559,0.318274112,0.674134137
1974,Chicago White Sox,1,1.0231,0.2675,0.3887,0.329888451,0.718627916
1974,Chicago Cubs,0.6875,1.0006,0.2506,0.3645,0.32574657,0.690296265
1974,Cincinnati Reds,1.5313,1.1607,0.2596,0.3944,0.342003854,0.736403131
1974,Cleveland Indians,0.9059,0.9902,0.2548,0.3703,0.309346427,0.679642371
1974,Detroit Tigers,0.8,0.9273,0.2469,0.366,0.301632245,0.667652359
1974,Houston Astros,1,0.9767,0.2625,0.378,0.320805369,0.698834153
1974,Kansas City Royals,0.9059,0.9976,0.2594,0.3638,0.325831703,0.689679786
1974,Los Angeles Dodgers,1.7,1.1936,0.2719,0.4008,0.342541436,0.743297239
1974,Minnesota Twins,1.025,1.0066,0.2717,0.3777,0.333224967,0.710888319
1974,Milwaukee Brewers,0.8837,0.9677,0.244,0.3693,0.307267247,0.676602042
1974,Montreal Expos,0.9634,0.9902,0.2536,0.3504,0.334778982,0.685143945
1974,New York Yankees,1.2192,1.0036,0.2627,0.3682,0.325550588,0.693762028
1974,New York Mets,0.7802,0.8555,0.2352,0.3294,0.310469909,0.639840794
1974,Oakland Athletics,1.25,1.0305,0.2467,0.3733,0.319206645,0.692494958
1974,Philadelphia Phillies,0.9756,1.0111,0.261,0.3735,0.319134664,0.692633025
1974,Pittsburgh Pirates,1.1892,1.1233,0.2736,0.3914,0.333655084,0.725096683
1974,San Diego Padres,0.5882,0.8092,0.2288,0.3298,0.301555444,0.631380005
1974,San Francisco Giants,0.8,0.9483,0.2517,0.3581,0.31973466,0.677815652
1974,St. Louis Cardinals,1.1467,1.0126,0.2655,0.3646,0.328889611,0.693480358
1974,Texas Rangers,1.1053,1.032,0.272,0.3771,0.334060769,0.711194187
1975,Atlanta Braves,0.7128,0.8587,0.2439,0.3464,0.31271996,0.659143263
1975,Baltimore Orioles,1.3043,1.0045,0.2525,0.3734,0.324083251,0.697484785
1975,Boston Red Sox,1.4615,1.1724,0.2753,0.4174,0.343422584,0.760823465
1975,California Angels,0.809,0.9249,0.2462,0.3284,0.321105528,0.649541458
1975,Chicago White Sox,0.8721,0.9647,0.255,0.3583,0.329618095,0.68790589
1975,Chicago Cubs,0.8621,1.0487,0.2594,0.3684,0.338071895,0.706444838
1975,Cincinnati Reds,2,1.2372,0.2715,0.4012,0.351721939,0.752904522
1975,Cleveland Indians,0.9875,1.0133,0.2607,0.3921,0.326193287,0.718310237
1975,Detroit Tigers,0.5588,0.8395,0.2493,0.3656,0.29935641,0.664991892
1975,Houston Astros,0.6598,0.978,0.254,0.3588,0.318648559,0.677488087
1975,Kansas City Royals,1.2817,1.0457,0.2606,0.3941,0.332456429,0.726555864
1975,Los Angeles Dodgers,1.1892,0.9544,0.2485,0.3646,0.324208443,0.688778404
1975,Minnesota Twins,0.9157,1.0663,0.2715,0.3865,0.338983051,0.725453852
1975,Milwaukee Brewers,0.7234,0.9942,0.2497,0.3888,0.319676277,0.708482524
1975,Montreal Expos,0.8621,0.8852,0.2439,0.3476,0.315729047,0.663318753
1975,New York Yankees,1.0779,1.003,0.2641,0.3819,0.32469073,0.706592853
1975,New York Mets,1.025,0.9515,0.256,0.3612,0.31718134,0.678376972
1975,Oakland Athletics,1.5313,1.1164,0.2541,0.3906,0.329515272,0.720096989
1975,Philadelphia Phillies,1.1316,1.0825,0.2693,0.402,0.341180264,0.743183125
1975,Pittsburgh Pirates,1.3333,1.0487,0.2631,0.4021,0.32096693,0.723043811
1975,San Diego Padres,0.7802,0.813,0.2439,0.3347,0.308340354,0.643024457
1975,San Francisco Giants,0.9877,0.9706,0.2592,0.3652,0.333168071,0.698323202
1975,St. Louis Cardinals,1.025,0.975,0.2728,0.3754,0.326270485,0.701650152
1975,Texas Rangers,0.9518,1.0516,0.2556,0.3706,0.329040567,0.69964246
1976,Atlanta Braves,0.7609,0.9605,0.2449,0.334,0.319851702,0.653808671
1976,Baltimore Orioles,1.1892,0.9589,0.243,0.3577,0.30873494,0.666440639
1976,Boston Red Sox,1.0506,1.1092,0.2627,0.4016,0.324072534,0.725633049
1976,California Angels,0.8837,0.8521,0.2349,0.3175,0.303936476,0.621485222
1976,Chicago White Sox,0.6598,0.9078,0.2549,0.3489,0.313343328,0.662222576
1976,Chicago Cubs,0.8621,0.9466,0.2511,0.356,0.312198369,0.66824113
1976,Cincinnati Reds,1.7,1.3277,0.2804,0.4242,0.357198809,0.781435918
1976,Cleveland Indians,1.0385,0.9527,0.2629,0.359,0.322865388,0.681882387
1976,Detroit Tigers,0.8506,0.9435,0.2575,0.3652,0.314208114,0.679398336
1976,Houston Astros,0.9756,0.9682,0.2564,0.3466,0.322155489,0.668787992
1976,Kansas City Royals,1.25,1.1046,0.269,0.3715,0.327689243,0.699169387
1976,Los Angeles Dodgers,1.3143,0.9419,0.2505,0.3494,0.311681772,0.661096976
1976,Minnesota Twins,1.1039,1.151,0.2738,0.3755,0.338994121,0.714487483
1976,Milwaukee Brewers,0.6947,0.883,0.2457,0.3403,0.310986965,0.651239003
1976,Montreal Expos,0.514,0.8226,0.2349,0.3399,0.291417847,0.631322047
1976,New York Yankees,1.5645,1.1309,0.2693,0.3887,0.326307054,0.714965919
1976,New York Mets,1.1316,0.9527,0.2464,0.352,0.31710174,0.669086966
1976,Oakland Athletics,1.1757,1.0627,0.2464,0.3609,0.321446594,0.682365704
1976,Philadelphia Phillies,1.6557,1.1929,0.2723,0.3951,0.33723229,0.732311884
1976,Pittsburgh Pirates,1.3143,1.0968,0.2675,0.3908,0.320026503,0.710818794
1976,San Diego Padres,0.8202,0.883,0.2472,0.3369,0.309885607,0.646819859
1976,San Francisco Giants,0.8409,0.9218,0.2458,0.3448,0.311222781,0.656050367
1976,St. Louis Cardinals,0.8,0.9744,0.2596,0.3586,0.322495023,0.681088206
1976,Texas Rangers,0.8837,0.9543,0.2502,0.3411,0.319777887,0.660912
1977,Atlanta Braves,0.604,0.9375,0.2537,0.3757,0.319716686,0.695394315
1977,Baltimore Orioles,1.5156,0.9942,0.2608,0.3928,0.329203832,0.721995968
1977,Boston Red Sox,1.5156,1.1878,0.2815,0.4646,0.344319311,0.808929111
1977,California Angels,0.8409,0.9334,0.2551,0.3856,0.322916667,0.708498922
1977,Chicago White Sox,1.25,1.167,0.2784,0.4442,0.343507752,0.787676045
1977,Chicago Cubs,1,0.9569,0.2657,0.3867,0.329586184,0.716274263
1977,Cincinnati Reds,1.1892,1.109,0.2739,0.4361,0.345035924,0.781132955
1977,Cleveland Indians,0.7889,0.9347,0.2688,0.3804,0.333277981,0.713718702
1977,Detroit Tigers,0.8409,0.9873,0.2641,0.4097,0.319022457,0.728729808
1977,Houston Astros,1,0.9403,0.2541,0.3852,0.317617866,0.702789656
1977,Kansas City Royals,1.7,1.1366,0.2769,0.4362,0.338620013,0.774801636
1977,Los Angeles Dodgers,1.5313,1.0633,0.2655,0.418,0.335437915,0.753401772
1977,Minnesota Twins,1.0909,1.1989,0.2816,0.4167,0.346823605,0.763564161
1977,Milwaukee Brewers,0.7053,0.8836,0.2583,0.3892,0.313422819,0.702583594
1977,Montreal Expos,0.8621,0.9195,0.2597,0.4021,0.317243621,0.719358158
1977,New York Yankees,1.6129,1.1491,0.2812,0.4441,0.343597263,0.787665059
1977,New York Mets,0.6531,0.8117,0.2438,0.3457,0.311163496,0.656819688
1977,Oakland Athletics,0.6429,0.8366,0.2396,0.3518,0.306435138,0.658245515
1977,Philadelphia Phillies,1.6557,1.1712,0.2791,0.4479,0.346625266,0.794515637
1977,Pittsburgh Pirates,1.4545,1.0149,0.2738,0.4135,0.329856584,0.743314725
1977,San Diego Padres,0.7419,0.9569,0.2494,0.3749,0.322211476,0.697077595
1977,Seattle Mariners,0.6531,0.8628,0.256,0.3811,0.30988787,0.691023401
1977,San Francisco Giants,0.8621,0.9306,0.2532,0.3826,0.323165705,0.705738017
1977,St. Louis Cardinals,1.0506,1.0191,0.2696,0.3876,0.328956117,0.716508134
1977,Texas Rangers,1.3824,1.0606,0.2702,0.4052,0.341046114,0.746207637
1977,Toronto Blue Jays,0.5047,0.8366,0.2523,0.3653,0.315362515,0.68062645
1978,Atlanta Braves,0.7419,0.9043,0.244,0.3626,0.314112291,0.676684303
1978,Baltimore Orioles,1.2676,0.9932,0.2577,0.3956,0.326247071,0.721857546
1978,Boston Red Sox,1.5469,1.1997,0.2672,0.4244,0.336359215,0.760737235
1978,California Angels,1.16,1.0414,0.259,0.3697,0.325403427,0.695103719
1978,Chicago White Sox,0.7889,0.9555,0.2639,0.379,0.315753189,0.694763016
1978,Chicago Cubs,0.9518,1.0008,0.2641,0.361,0.331965868,0.692956468
1978,Cincinnati Reds,1.3333,1.0701,0.2556,0.3932,0.334107498,0.727282572
1978,Cleveland Indians,0.7667,0.9631,0.261,0.3786,0.322569622,0.701134393
1978,Detroit Tigers,1.1316,1.0761,0.2714,0.3915,0.337929916,0.729467141
1978,Houston Astros,0.8409,0.9118,0.258,0.3553,0.312627291,0.667885627
1978,Kansas City Royals,1.3143,1.1198,0.2684,0.3993,0.329370395,0.72871274
1978,Los Angeles Dodgers,1.4179,1.0957,0.2639,0.4022,0.338184224,0.740428108
1978,Minnesota Twins,0.8202,1.0038,0.2666,0.375,0.338883448,0.713928721
1978,Milwaukee Brewers,1.3478,1.2118,0.2764,0.4317,0.338507266,0.770226919
1978,Montreal Expos,0.8837,0.954,0.2539,0.3794,0.303746203,0.683131374
1978,New York Yankees,1.5873,1.1078,0.2667,0.3883,0.327529566,0.715851256
1978,New York Mets,0.6875,0.9148,0.2452,0.3517,0.31444333,0.6661827
1978,Oakland Athletics,0.7419,0.8018,0.2451,0.3507,0.301876955,0.652562916
1978,Philadelphia Phillies,1.25,1.0671,0.2577,0.3882,0.326,0.714215859
1978,Pittsburgh Pirates,1.2055,1.0309,0.2571,0.3851,0.317703024,0.702830659
1978,San Diego Padres,1.0769,0.8907,0.2517,0.3481,0.319708277,0.667842605
1978,Seattle Mariners,0.5385,0.9254,0.2477,0.3585,0.314455782,0.672985083
1978,San Francisco Giants,1.2192,0.9239,0.2481,0.3736,0.31851977,0.692121559
1978,St. Louis Cardinals,0.7419,0.9043,0.2495,0.3581,0.303513282,0.661592691
1978,Texas Rangers,1.16,1.043,0.253,0.381,0.331100318,0.712061604
1978,Toronto Blue Jays,0.5784,0.8892,0.2501,0.3586,0.307247363,0.665810898
1979,Atlanta Braves,0.7021,0.9295,0.2562,0.3768,0.317828146,0.694626375
1979,Baltimore Orioles,1.7895,1.0518,0.2608,0.4189,0.336009366,0.754925768
1979,Boston Red Sox,1.3188,1.1685,0.283,0.4563,0.343636364,0.799938278
1979,California Angels,1.1892,1.2032,0.2816,0.4294,0.350545691,0.77991506
1979,Chicago White Sox,0.8391,1.0143,0.2755,0.4104,0.331079939,0.741477156
1979,Chicago Cubs,0.9756,0.9809,0.2692,0.4027,0.327140013,0.729842715
1979,Cincinnati Reds,1.2676,1.0157,0.2638,0.396,0.338039731,0.734059449
1979,Cleveland Indians,1.0125,1.056,0.2582,0.3843,0.338969004,0.723269599
1979,Detroit Tigers,1.1184,1.0698,0.269,0.4147,0.339663866,0.75436154
1979,Houston Astros,1.2192,0.81,0.2562,0.3443,0.314773698,0.65904511
1979,Kansas City Royals,1.1039,1.1824,0.2823,0.4224,0.343633716,0.766064283
1979,Los Angeles Dodgers,0.9518,1.0268,0.2628,0.4117,0.330631823,0.742289382
1979,Minnesota Twins,1.025,1.0615,0.2785,0.4019,0.341021417,0.742897318
1979,Milwaukee Brewers,1.4394,1.1213,0.2803,0.448,0.345275267,0.793252145
1979,Montreal Expos,1.4615,0.974,0.2644,0.4082,0.318297439,0.726531656
1979,New York Yankees,1.2535,1.0198,0.2662,0.4056,0.329173693,0.734818407
1979,New York Mets,0.6364,0.8239,0.2502,0.3502,0.31154541,0.661751097
1979,Oakland Athletics,0.5,0.7961,0.2386,0.3463,0.301543739,0.64784142
1979,Philadelphia Phillies,1.0769,0.949,0.266,0.3965,0.338829349,0.735314796
1979,Pittsburgh Pirates,1.5313,1.0768,0.2722,0.4157,0.329427083,0.745078028
1979,San Diego Padres,0.7312,0.8378,0.2416,0.3478,0.309364548,0.657142733
1979,Seattle Mariners,0.7053,0.9879,0.2688,0.404,0.330912692,0.734953096
1979,San Francisco Giants,0.7802,0.9337,0.2462,0.3646,0.319330544,0.683927392
1979,St. Louis Cardinals,1.1316,1.0157,0.278,0.4009,0.331611237,0.732552987
1979,Texas Rangers,1.0506,1.0421,0.2785,0.4087,0.333720737,0.742386684
1979,Toronto Blue Jays,0.4862,0.8517,0.2512,0.3629,0.308295009,0.671193773
1980,Atlanta Braves,1.0125,0.9073,0.2503,0.3802,0.306031528,0.686261072
1980,Baltimore Orioles,1.6129,1.1594,0.2727,0.4131,0.341866494,0.754937219
1980,Boston Red Sox,1.0779,1.0902,0.2834,0.436,0.339420862,0.775437281
1980,California Angels,0.6842,1.0053,0.2649,0.3785,0.331160147,0.709627903
1980,Chicago White Sox,0.7778,0.8454,0.2586,0.3696,0.309258942,0.678840132
1980,Chicago Cubs,0.6531,0.8843,0.2511,0.3654,0.309031199,0.674398702
1980,Cincinnati Reds,1.2192,1.0182,0.262,0.3861,0.327440938,0.713590321
1980,Cleveland Indians,0.9753,1.0629,0.2773,0.3812,0.35058321,0.731753228
1980,Detroit Tigers,1.0769,1.1954,0.2732,0.409,0.347687907,0.756682241
1980,Houston Astros,1.3286,0.9174,0.2614,0.3674,0.326727809,0.694137079
1980,Kansas City Royals,1.4923,1.1651,0.2858,0.4134,0.344101575,0.757472243
1980,Los Angeles Dodgers,1.2958,0.9549,0.2626,0.3885,0.322442244,0.710912071
1980,Minnesota Twins,0.9167,0.9649,0.2655,0.3814,0.319141804,0.700516125
1980,Milwaukee Brewers,1.1316,1.168,0.2751,0.4483,0.329076621,0.777334183
1980,Montreal Expos,1.25,0.9995,0.2575,0.3881,0.325016633,0.713122762
1980,New York Yankees,1.7458,1.181,0.2672,0.4246,0.343285991,0.767921323
1980,New York Mets,0.7053,0.88,0.2568,0.345,0.319116909,0.664133338
1980,Oakland Athletics,1.0506,0.988,0.2591,0.3853,0.321613064,0.70687239
1980,Philadelphia Phillies,1.2817,1.0485,0.2697,0.3996,0.326226013,0.725870457
1980,Pittsburgh Pirates,1.0506,0.9592,0.2663,0.3883,0.321829452,0.710083938
1980,San Diego Padres,0.8202,0.8512,0.2545,0.3415,0.323283631,0.664799876
1980,Seattle Mariners,0.5728,0.8785,0.2476,0.3556,0.308439384,0.664059715
1980,San Francisco Giants,0.8721,0.8252,0.244,0.3422,0.309511656,0.65172477
1980,St. Louis Cardinals,0.8409,1.0629,0.2748,0.3998,0.328767123,0.728553142
1980,Texas Rangers,0.8941,1.0888,0.284,0.4051,0.339708266,0.744804926
1980,Toronto Blue Jays,0.7053,0.8987,0.2509,0.3825,0.306695464,0.689212067
1981,Atlanta Braves,0.8929,0.9213,0.2433,0.3487,0.304567247,0.653276747
1981,Baltimore Orioles,1.2826,1.0006,0.2511,0.3794,0.328316327,0.707724745
1981,Boston Red Sox,1.2041,1.2105,0.2754,0.399,0.340638399,0.739591278
1981,California Angels,0.8644,1.1103,0.256,0.3799,0.32761578,0.707496474
1981,Chicago White Sox,1.0385,1.1103,0.2716,0.387,0.331216662,0.718215278
1981,Chicago Cubs,0.5846,0.863,0.2363,0.3398,0.303497942,0.643317456
1981,Cincinnati Reds,1.5714,1.0823,0.2673,0.3855,0.335742772,0.721225312
1981,Cleveland Indians,1.0196,1.0053,0.2629,0.351,0.328571429,0.67958369
1981,Detroit Tigers,1.2245,0.996,0.2561,0.3675,0.331168831,0.698668831
1981,Houston Astros,1.2449,0.919,0.2567,0.3555,0.319365237,0.67490274
1981,Kansas City Royals,0.9434,0.926,0.2674,0.3826,0.324527325,0.707111594
1981,Los Angeles Dodgers,1.3404,1.0496,0.2623,0.374,0.322146007,0.696179598
1981,Minnesota Twins,0.6029,0.8817,0.2405,0.3384,0.293343457,0.631754773
1981,Milwaukee Brewers,1.3191,1.1499,0.2567,0.3906,0.311897106,0.702492884
1981,Montreal Expos,1.25,1.0333,0.2459,0.3698,0.315988886,0.685802308
1981,New York Yankees,1.2292,0.982,0.2519,0.3913,0.326530612,0.7178596
1981,New York Mets,0.6613,0.8117,0.2485,0.3564,0.308664735,0.665091874
1981,Oakland Athletics,1.4222,1.0683,0.2475,0.3788,0.311520279,0.690361725
1981,Philadelphia Phillies,1.2292,1.1452,0.2734,0.3885,0.340351746,0.728891991
1981,Pittsburgh Pirates,0.8214,0.9493,0.2573,0.3694,0.310845874,0.680253032
1981,San Diego Padres,0.5942,0.891,0.2563,0.3458,0.313176008,0.658930599
1981,Seattle Mariners,0.6769,0.9936,0.2513,0.368,0.311267948,0.679257365
1981,San Francisco Giants,1.0182,0.996,0.2499,0.3566,0.31960501,0.676216799
